,stamp,walk,mu_x,mu_y,mu_z,mu_rms,sigma_x,sigma_y,sigma_z,sigma_rms,speed
8000,1526565471.01,298-1,-261.92,-28.54,211.8,196.81050666104767,44.97525541895232,27.41948941902457,40.538623558280804,28.81384738550321,0.7276285203
8001,1527699137.01,915-2,-345.67,4.4,27.69,203.24677366910169,58.84438036040484,40.893520269108656,44.78966286990783,34.093728549900355,0.7276354046
8002,1525941749.01,145-2,-225.86,-9.22,241.94,193.0383641397886,46.33120330835364,27.185135644318567,29.141660899818323,22.92109589223562,0.7277074176
8003,1526486768.01,161-1,-327.84,-4.38,-23.18,192.44939358637623,47.283764655534775,39.296254274421614,41.3338553730474,28.364841645413378,0.7277276718
8004,1525941403.01,145-2,-271.28,-31.43,195.03,193.77380906148824,3.0824665448306168,3.592366907764294,3.798565518718876,1.7656694108982693,0.7277478625
8005,1526566896.01,298-2,-230.72,19.17,252.07,199.23563807249332,40.04499469346949,24.965197776104233,43.38692314511366,26.853066650071057,0.7277838965
8006,1530259724.01,290-2,-335.53,73.56,39.06,201.91809779243232,35.84646565562637,24.057564298989206,45.717790847765166,19.64887911694752,0.7278401827
8007,1525276944.01,733-1,-261.03,39.69,189.49,189.93985648136,46.58142440930719,18.113362470839032,45.88823269641139,25.7592880305414,0.727853862
8008,1527698733.01,915-1,-324.12,9.49,104.57,197.72959120561418,33.19466222150783,21.683862663280262,21.35942649042806,16.492890235715876,0.727890692
8009,1526487642.01,161-2,-326.14,-33.69,-24.69,191.97045281839485,40.517161795959986,36.28407226318458,31.41391252295709,22.352894921399024,0.7279227536
8010,1528363165.01,806-1,-334.78,36.06,-6.66,196.56273945536705,138.92851255231952,34.134680311964246,39.25027897990025,80.66078843610961,0.7279589409
8011,1530259534.01,290-2,-336.21,67.31,13.08,200.06804943304894,32.54237084171956,29.287777314094694,39.4932095429075,19.4397084011502,0.7280396723
8012,1531321887.01,181-2,-327.35,-50.93,30.06,192.8077244997928,29.6723356006904,18.57592797143658,24.469499381883555,17.84473890381523,0.7281028208
8013,1530259536.01,290-2,-330.59,63.67,12.96,196.28144564571485,37.09396042484544,25.4813873248691,37.828275139107255,21.514354012184135,0.7281111503
8014,1528363760.01,806-2,-348.01,42.91,13.25,207.07469709399393,76.74105745948515,42.735955587771755,65.16968236841423,46.37039094900988,0.7281475844
8015,1526487711.01,161-2,-316.63,-56.06,-34.34,188.7510975729738,45.470134154189594,35.36603455294358,32.61877373538129,26.317671471169092,0.728177629
8016,1525946593.01,390-2,-336.51,-28.63,34.7,196.98283145528657,29.49965932006674,14.93362313706891,29.417511791448298,16.479000127176192,0.7282788804
8017,1530257352.01,481-2,-330.26,-26.25,-47.03,194.65881498767803,48.21195287477993,25.21284394906691,37.12046740007459,29.63329907822606,0.7282859191
8018,1525943609.01,314-2,-314.0,34.84,108.77,195.11108589982004,44.80825816744052,36.07040892476824,43.19140076450403,29.496228442402472,0.7282879944
8019,1525945956.01,390-1,-325.4,-47.75,42.63,192.3303797223086,21.399065400152416,14.251578859901803,28.15089874231371,12.424640942067066,0.728309228
8020,1527698551.01,915-1,-321.89,14.37,102.29,196.61132727525674,32.994513180224374,29.71991083432116,25.53479782571228,17.689996807853326,0.7283328838
8021,1525943759.01,314-2,-326.65,10.01,94.3,198.55506652102122,44.61532808351856,31.833157242095858,38.063762294339746,24.988641929874056,0.7283865956
8022,1530257347.01,481-2,-327.02,-37.33,-50.24,193.56075845460728,42.03807321940434,25.199624997209778,34.57083163593263,26.202597577539702,0.7283950411
8023,1527095288.01,491-2,-208.39,223.94,140.39,204.7633171565315,82.9807079989078,67.14950781651343,77.61828328428813,40.49803222034857,0.7284357326
8024,1527700919.01,52-2,-316.03,1.71,107.0,193.61761139218666,19.138158218595645,23.829937054050315,24.440949245068204,11.475214977690735,0.7285193827
8025,1526566940.01,298-2,-235.76,21.01,243.12,197.15223471333064,37.67601889796745,20.15117614433461,44.1937280617963,27.70775488691054,0.7285393783
8026,1525941660.01,145-2,-233.74,4.18,251.05,200.55317809135084,50.845967391721445,35.85174472741877,43.006133283521336,30.185086120890784,0.7285487176
8027,1525278466.01,733-2,-274.64,93.75,184.65,199.9639456830083,36.91030208491933,27.88346284090267,36.0969181510001,24.480749448283614,0.7285595588
8028,1530257188.01,481-2,-328.31,-48.86,-47.19,193.7499446936204,10.455328784882859,10.765704807396496,10.278808296684979,6.202064002063337,0.7286116372
8029,1525943778.01,314-2,-323.25,32.21,105.9,199.50547072902722,51.34206365155183,25.163185410436416,42.82043904492338,28.50930519185927,0.728655919
8030,1525276862.01,733-1,-239.3,31.78,234.52,194.52277967798128,14.02818591265456,10.508644060962382,8.966024760171031,6.936967614515836,0.7286685554
8031,1530256201.01,481-1,-345.02,32.66,-23.38,202.03634424976693,43.40828953091794,26.860833940888725,35.074144323133524,26.02580006179154,0.728714632
8032,1528364700.01,988-1,-307.28,-61.36,88.8,189.61884498624877,44.161313386266045,19.60434645684472,40.11658011346432,26.76727403779294,0.7287586848
8033,1525795668.01,78-1,-275.34,-17.01,200.16,199.09618555133616,43.21301192927888,25.980182832305083,41.339017888672686,22.352156471085628,0.7287665841
8034,1527699072.01,915-2,-328.67,-12.96,48.65,194.21944279724633,49.022251070304804,33.4308001699032,33.94830629059424,26.258104263773312,0.7287782706
8035,1527698427.01,915-1,-325.42,12.49,85.5,196.34303570524307,38.809065951140866,24.163400009104674,36.715800413445976,19.58508778083512,0.7288026225
8036,1525795550.01,78-1,-275.3,-26.91,196.07,197.350866604174,36.34625152612027,20.589363758989737,29.06174633431377,15.331300790045292,0.7288243452
8037,1527699012.01,915-2,-328.26,-26.58,34.59,192.13563151908772,34.66774293201101,23.726432517342342,21.04000712927636,19.29393084438726,0.7288264316
8038,1530257258.01,481-2,-327.73,-30.94,-53.18,193.5742065841467,40.233283485194185,21.964890165898854,30.562846726049596,24.59464464711945,0.7288775406
8039,1527094858.01,491-1,-311.33,-45.86,91.6,191.6981243702436,60.627230680610836,34.268650396535904,36.51438072869373,33.46070998844146,0.7288825725
8040,1525941719.01,145-2,-246.46,0.98,235.63,199.0391033496367,50.71990141946255,31.293762956857716,37.4690952652983,28.113081257177317,0.7289073006
8041,1530257187.01,481-2,-325.3,-29.83,-74.42,193.47424277404173,5.360037313302957,4.671306027226219,4.935949756632457,2.9621022395989742,0.7289096378
8042,1525796107.01,78-2,-286.07,-15.55,180.3,197.1229198813343,40.26468800326161,29.64198879967401,31.07587488712105,22.205129830522328,0.7289643695
8043,1530257257.01,481-2,-330.43,-43.21,-48.49,195.83230994725312,47.974212864829795,21.655620517546943,38.4706368546194,29.450348850050386,0.7290094842
8044,1526566957.01,298-2,-234.4,24.82,242.13,196.53342916519208,38.110366043899404,19.281275891392657,37.98122035954084,22.926721394559525,0.7290494434
8045,1525943239.01,314-1,-297.48,51.78,134.43,193.47697777885324,45.38820992284229,35.11369533387222,37.80112564461539,23.586063743117975,0.7291539625
8046,1525946603.01,390-2,-330.68,-20.42,37.02,193.13453933423924,26.16137611059479,18.712658816961316,19.671288722399456,14.780721097132139,0.7291551999
8047,1525796105.01,78-2,-283.77,-21.15,179.98,196.5214895075678,36.35542738024131,30.154394372959963,32.55056988748429,16.268502135321498,0.7291592266
8048,1525277153.01,733-1,-260.04,52.35,213.65,199.22790265224387,49.38783655921768,30.348434885509352,61.153474962589,36.662007648082174,0.7291608638
8049,1526566897.01,298-2,-214.13,26.29,256.26,194.94880618152035,42.96083216140024,21.110326856777938,34.55448451359098,23.67973046862391,0.7291801485
8050,1531322319.01,181-2,-333.09,-52.8,36.4,197.0110067348544,38.870578848275464,20.2,32.11635097578802,22.89220883442974,0.7291807289
8051,1525943769.01,314-2,-325.57,28.58,101.73,200.5705711418745,44.59512417294071,34.72295494338003,49.22740192210027,26.417910436335553,0.7291958471
8052,1527698524.01,915-1,-330.08,10.13,88.03,199.28054848800377,37.938550314950106,30.64886784205903,34.28978127664275,20.173984757282724,0.7292532941
8053,1530262159.01,527-2,-325.76,-6.94,62.36,192.83361505166792,36.0030887563831,22.908435127699143,33.587057030945715,21.994019780503525,0.7292946316
8054,1526566900.01,298-2,-223.78,19.83,247.28,194.16912743683898,33.74065203874994,25.0651371430519,28.428534960493476,19.044157907783738,0.7293011752
8055,1525941669.01,145-2,-224.39,-0.57,251.3,195.33185415408363,10.817481222539744,28.177031426323104,9.230926280715284,3.438035203593994,0.7293570103
8056,1530258852.01,290-1,-330.23,13.19,17.64,193.7810786071475,38.7605095425744,23.67052808874361,51.78928846779033,23.298646037567316,0.7294039912
8057,1525941447.01,145-2,-265.06,-43.24,216.9,203.60480782224772,79.39443557328185,41.250483633528475,58.58131101298431,45.6223873955057,0.7294849102
8058,1527699170.01,915-2,-341.09,-1.13,26.99,200.14369304863132,47.32696799922852,36.57558065157679,41.19987742700213,26.923820918570776,0.7295060397
8059,1525795276.01,78-1,-289.6,-31.73,164.16,195.84071392714444,45.52801335441728,33.84903395962727,43.15036963920473,24.78718960484139,0.7295537736
8060,1525795284.01,78-1,-284.5,-43.32,176.79,197.38069622713493,43.19641188802607,25.038322627524387,39.32970760125227,20.27997592597541,0.7295760435
8061,1527699112.01,915-2,-334.27,10.69,37.87,197.32944267117944,51.15776676126509,34.89346500420962,44.097540747756,27.37019769289942,0.7295777084
8062,1530257208.01,481-2,-336.26,-33.65,-59.82,199.36925184762393,44.50879014307174,27.636705664749556,30.54877411615726,27.174094607156544,0.7295787984
8063,1526566968.01,298-2,-212.77,20.73,251.1,192.42157083273756,53.0552268867074,27.692907034112544,37.2476844917909,29.681516329107904,0.7296772698
8064,1526486883.01,161-1,-326.41,-25.86,-25.31,191.61670661804118,33.52882192979646,37.86265178246236,29.402617230443955,19.35814414802068,0.7297083601
8065,1527095585.01,491-2,-329.66,16.86,98.43,201.38455267337537,62.61025794548365,33.58839680604004,43.928181159706575,36.32783980013821,0.7297966717
8066,1527699124.01,915-2,-343.75,0.74,29.8,202.26242049393488,59.12264794475971,34.09211639074348,50.147582194957316,34.13175338695584,0.7298594314
8067,1530257191.01,481-2,-329.03,-40.81,-39.0,193.9864279475674,27.20788672425699,21.548872360288367,29.81476144462672,14.703030486146996,0.7298748595
8068,1526565596.01,298-1,-248.11,-26.48,216.6,191.92919398401776,32.02495745508493,24.921268025523908,32.660679723484016,21.43411214190922,0.7299444245
8069,1531322324.01,181-2,-335.03,-50.07,33.16,197.9593330119959,31.751678695779223,23.296890350430893,34.65652031003689,18.618874118638708,0.7299844087
8070,1526487516.01,161-2,-338.18,-44.73,-41.57,200.16772664702387,43.675251573402534,37.37829717897807,28.614421189323394,25.927100537770546,0.7299990935
8071,1526567065.01,298-2,-218.67,22.14,253.6,194.89929868591605,32.01563836627345,20.507081703645692,27.51072518128156,16.979204096132275,0.7300992612
8072,1525795596.01,78-1,-285.43,-26.52,167.4,192.15948775959205,16.67468440480959,16.818727656989985,13.844132331063584,7.596573611692433,0.7301136922
8073,1528363716.01,806-2,-344.09,42.72,39.83,205.1252663935438,77.06063781205032,31.589580560684887,68.1360484618825,48.85009471479404,0.7301188289
8074,1527761739.01,317-1,-313.97,-70.46,96.3,195.28252203370084,42.140587323861546,30.945248423627174,35.00328556007278,28.097092165509263,0.7301381209
8075,1528365248.01,988-2,-284.54,-42.57,162.21,191.76598340581276,35.0029770162482,20.599638346339965,22.8093380000385,17.64976699756247,0.7301970761
8076,1530262106.01,527-2,-325.44,4.0,98.16,198.29238284271102,39.190641740088914,32.715134112517404,40.415274340278806,24.78274076636946,0.7303137774
8077,1527700350.01,52-1,-320.62,-47.23,90.67,195.63903055452752,35.4259170664642,29.632365750982483,25.870081174978946,20.226625777704964,0.7303360516
8078,1525940751.01,145-1,-316.28,-62.1,64.42,191.3593058337943,35.2610493320888,27.887093789063062,35.51962274574436,22.1126525804057,0.7303432066
8079,1530257345.01,481-2,-325.06,-23.59,-46.22,191.23304409368455,45.554543132381426,22.85523791169105,33.23930805537322,27.98200933926837,0.7303656089
8080,1530256227.01,481-1,-346.53,22.27,-28.51,202.090972084169,37.55674506663217,18.13607179077101,29.46472297511042,22.189539624388086,0.7304177794
8081,1526566966.01,298-2,-218.77,44.43,245.99,193.38013728807127,38.31001305142038,29.128767567475286,31.651380696582567,22.179100577947725,0.7304433162
8082,1531322191.01,181-2,-324.23,-50.76,27.86,191.33046236588854,30.648280539044926,23.150861755018973,29.29096106309932,18.157207132577284,0.7304776591
8083,1530256402.01,481-1,-337.76,20.97,-37.09,196.69583321886768,6.262778935903776,10.256173750478299,8.60011046440684,3.993644242466902,0.7305534316
8084,1527095291.01,491-2,-231.13,226.96,88.99,198.11843039358416,69.32945333694764,57.53762595032924,53.53774276153225,45.025335886763266,0.7305957145
8085,1526565582.01,298-1,-262.35,-25.37,217.58,199.1738627643252,46.27296727031887,29.405664420311957,45.20357950428263,30.82627220739555,0.7306091655
8086,1525941468.01,145-2,-258.73,-43.61,222.67,201.92301568676766,60.46236101906705,35.61429347888288,53.30010412747802,35.922310652685866,0.7306325356
8087,1530257118.01,481-2,-327.85,-28.55,-42.53,192.80570658537107,43.02868229448817,19.285421955456407,35.43852564653332,26.24683170941656,0.7306590456
8088,1525946610.01,390-2,-330.82,-24.86,54.3,195.08528675169603,20.688827903001172,13.685773635421564,30.402795924059358,11.153963107727488,0.7306898787
8089,1530262153.01,527-2,-325.36,-7.59,71.9,194.3969402788816,37.081672022712254,35.33414637429351,36.58018589345877,23.646696954873388,0.7307231215
8090,1525941448.01,145-2,-261.15,-36.74,202.41,195.23710490224977,62.64668786137059,38.42281093309026,53.67366113840194,38.50609738800564,0.730769726
8091,1527761932.01,317-1,-309.08,-61.7,120.78,196.65164202585856,44.270911443068336,32.995908837308896,36.125221106589784,27.466434458570046,0.7307931152
8092,1525277088.01,733-1,-262.92,30.96,206.87,195.53533296362312,20.383169527823682,34.42932471019435,23.1147809853349,10.22400261500838,0.7308005158
8093,1527698599.01,915-1,-324.02,41.3,90.41,196.2924629174212,19.90526563500222,15.713370103195558,19.792470790682003,10.186543500099928,0.730882746
8094,1526487709.01,161-2,-322.21,-40.26,-32.01,190.61338246007705,48.285669716801074,36.39852194801322,33.4507085126758,27.323465381640776,0.7308980497
8095,1530256226.01,481-1,-336.96,22.75,-20.0,196.82275195451754,40.10559063272851,25.941617143115806,34.16489426297117,23.739439330302137,0.7309125078
8096,1525941582.01,145-2,-236.72,-10.72,247.16,199.1237106312263,42.40402811054629,22.744265211257094,38.0051891193821,26.130337370924224,0.730952208
8097,1527699071.01,915-2,-339.93,-6.17,29.56,199.6534580047625,46.174723605020105,31.28068253731047,46.52296637146002,26.800062936628102,0.7309759165
8098,1525277007.01,733-1,-269.41,53.97,191.95,195.80467865504707,25.015233358895536,36.024840041282616,35.76041806243323,13.206733767050359,0.7310359276
8099,1525941376.01,145-2,-250.73,0.36,233.18,199.95389243965707,52.32759405896662,34.41439233809018,48.89220387750995,34.6740666526159,0.7310421208
8100,1527698726.01,915-1,-328.71,15.69,104.16,201.43621799957623,51.96658445578275,33.13508563441477,32.462199555791045,27.497577069513753,0.7310991856
8101,1527185466.01,339-2,-329.68,-53.45,16.9,195.39480963775782,30.01062478523232,31.667451744654162,41.057642406743234,17.158235144998063,0.7310994794
8102,1526486885.01,161-1,-333.24,6.47,-20.89,195.18663527588123,51.572302643958025,40.056074445706734,36.929363655497774,30.88501378252551,0.7311350189
8103,1526486773.01,161-1,-325.36,-12.12,-28.84,191.57870436907683,41.97225750421343,41.74045519636794,40.5153600502328,25.00666642315947,0.7311382023
8104,1527095510.01,491-2,-315.94,12.48,92.32,193.33583504764476,52.66285598028272,42.56864573838355,41.07307633961694,29.625690761509198,0.7311794921
8105,1527700925.01,52-2,-302.15,12.29,117.73,191.59447209389026,60.01372759627583,50.30413402494867,47.023154934563884,34.27353103679508,0.7311879715
8106,1526565795.01,298-1,-255.76,-34.02,207.16,192.90692574360105,47.967930953919634,29.94894989811829,43.34667691992087,31.216203060047533,0.731207
8107,1527698241.01,915-1,-331.1,5.03,59.34,195.86157366009263,46.58036066841904,23.897470577448154,34.39163270331899,25.897759814163365,0.7312176932
8108,1527698446.01,915-1,-333.93,-0.43,95.49,202.00594128148376,38.32081810191426,29.018702589881574,28.058330313830155,20.867910460363202,0.7312316217
8109,1530262171.01,527-2,-325.68,-14.06,70.18,194.16469783963694,33.14962443226168,22.61495965063834,40.079266460353274,20.87478813088031,0.7312874773
8110,1525940656.01,145-1,-322.97,-65.11,62.98,195.8262962531389,44.39447150265447,34.38339570199546,44.24499519719717,29.338854143346214,0.7313034508
8111,1530257119.01,481-2,-329.23,-32.53,-57.21,194.75668067736103,34.39763218595141,20.610897602967224,28.220310062081186,21.114576281243814,0.7313050999
8112,1525942996.01,314-1,-323.3,47.92,137.11,209.6174567989612,63.57821954097174,76.94799282632394,52.20534359622586,46.506327223317825,0.7313202964
8113,1525946663.01,390-2,-333.74,-8.1,56.68,196.69684165583823,29.95183466834711,20.41886382735337,30.201615850811688,16.51118255258353,0.731398373
8114,1525941736.01,145-2,-235.3,-5.82,246.91,198.81548558919988,46.54084227858365,34.148903349888116,41.88438730601177,30.92042512532179,0.7314022193
8115,1526487517.01,161-2,-321.9,-68.7,-17.23,191.851383075427,28.783849638295422,27.535250135054152,32.89980395078365,17.169842128349117,0.7314541752
8116,1530256270.01,481-1,-334.81,24.87,-11.27,195.22947219324277,41.27631160847588,18.404159855858676,33.89154909413259,23.739626235778886,0.7314603265
8117,1527185347.01,339-2,-327.25,-57.29,28.29,194.01419106690503,27.653345186432688,19.03433476641619,35.63517784437171,14.6900305645635,0.731514408
8118,1526488305.01,161-3,-336.16,-22.89,-16.9,197.810376231341,59.03316356083246,41.41156722462941,43.36807581620379,34.19013096224255,0.7315271407
8119,1525276860.01,733-1,-267.64,26.42,196.32,193.92725899731576,26.427077023386452,28.478827223044146,33.13574504971934,14.773790456571643,0.7315727902
8120,1531322330.01,181-2,-324.8,-39.91,37.66,191.08860959451064,44.1023808881108,20.29438099573377,25.03046943227394,25.462127756795926,0.7315787723
8121,1525941497.01,145-2,-269.03,-36.87,203.09,201.29746967845097,78.32949061496572,53.92803630765726,76.47484488379169,52.63780676522437,0.7315998824
8122,1526487531.01,161-2,-334.33,-65.07,-17.52,198.62752819661495,48.12568025493251,30.474335103493235,30.283487249654733,26.588062029845215,0.7316184376
8123,1530257353.01,481-2,-325.16,-30.98,-58.19,192.75503511349325,45.57800346658462,26.224789798966928,31.683337892337036,28.16782629874021,0.731658597
8124,1528363585.01,806-2,-336.51,42.87,-3.82,198.37479642482424,109.47807954106612,45.58544833606445,39.93854779533176,65.04434495078128,0.7317568717
8125,1531322186.01,181-2,-327.21,-46.27,20.69,192.22879163640698,39.15821625150972,26.158690716471263,25.699686768519186,23.507197465319464,0.731814657
8126,1525946674.01,390-2,-328.8,-9.89,62.17,193.3359107397904,4.331281565541545,3.760039893405387,6.792724048568438,2.2417891104702967,0.7319697896
8127,1525943598.01,314-2,-324.61,23.87,120.22,203.33277005796782,42.308839501929135,36.978819613394904,50.91337348870137,26.528436702657505,0.7320286649
8128,1527761927.01,317-1,-302.12,-68.15,120.41,194.9956937258674,36.339862410306395,49.794452502261734,43.11475269556814,25.874558193349593,0.7320302151
8129,1525941663.01,145-2,-223.11,-0.97,256.85,198.0495939741322,45.2338136795915,27.114739534061542,31.862948702215252,25.010431024169016,0.7320765954
8130,1525278340.01,733-2,-278.8,45.8,179.43,194.8498543696508,36.397252643571875,27.65791026090004,27.010833011960212,17.721105650020963,0.7320906955
8131,1525278398.01,733-2,-282.06,74.48,177.37,200.6544421146835,51.57922449979255,44.075271978741085,69.85751999606055,41.879726913052004,0.7322099659
8132,1526486779.01,161-1,-321.34,-20.7,-31.39,190.08453303149557,54.93218000407413,39.210585305501375,49.888855468932135,33.27031162360218,0.7322104575
8133,1526486675.01,161-1,-337.27,-10.63,-39.5,198.66537134428017,55.021060513225294,37.22865965892407,39.9510951038892,31.7799238824232,0.732321432
8134,1525943042.01,314-1,-299.31,47.43,138.44,195.56658029449835,52.874889125179266,42.24577020247116,49.339298738429605,33.05388537800338,0.7323219013
8135,1525941374.01,145-2,-257.19,3.42,218.43,197.53872648601816,58.95535514268403,34.86837535647453,59.17419285465582,40.81884619815657,0.7323271792
8136,1527698918.01,915-2,-335.57,-4.88,40.97,197.06604471188416,56.91717754773159,27.5943037600154,35.038680055047735,31.79739016985011,0.7323963861
8137,1526565683.01,298-1,-256.79,-37.16,225.14,200.67149174063508,53.06247167254838,33.25408847044225,47.716248804783476,33.670695506947276,0.7324301236
8138,1528363765.01,806-2,-344.34,46.4,23.15,204.96543160440558,74.60016353869473,41.23154132457334,63.291132870252845,46.53824786008164,0.7324474438
8139,1525942995.01,314-1,-306.2,72.76,117.83,197.61669347008305,57.67633830263499,66.52354771056638,42.80491910984064,42.282767907875304,0.7325385909
8140,1525941750.01,145-2,-230.73,-11.5,250.78,198.53621217782504,44.68262637759781,25.948988419589693,34.66715448374728,25.040017054340254,0.7325641957
8141,1525941467.01,145-2,-250.3,-45.17,211.6,193.25967883753972,46.37574797240473,32.43024976777083,38.42004685057006,26.429778702775266,0.7326275484
8142,1525940870.01,145-1,-315.07,-79.7,65.1,192.6952773758654,22.12024186124555,31.70946231016853,21.337056966695293,11.759538413771004,0.7326310819
8143,1528365298.01,988-2,-280.59,-71.43,154.27,191.12832688951497,45.544724173058725,27.931793712542,44.01973534677371,30.73737128884081,0.7326473023
8144,1527185424.01,339-2,-331.37,-48.54,-14.49,194.7359413144031,29.407704772729193,16.37035124852244,31.11542864882308,15.350130088266999,0.7327041645
8145,1526488312.01,161-3,-336.88,-48.45,-12.28,198.7094486932039,47.25870925025354,35.14096612217712,31.98095683371591,25.955442590002743,0.7327309581
8146,1530259808.01,290-2,-325.4,64.04,73.88,198.43644088780434,31.62878435855542,26.770102726736038,43.02215243336855,17.140563811640977,0.7327580715
8147,1525278512.01,733-2,-269.21,76.19,199.03,201.06057639874518,47.95629155804272,39.029397894407744,57.732045693877865,35.45844447900892,0.7328188094
8148,1526567064.01,298-2,-221.04,18.83,252.82,195.9458406533688,43.01927939889276,24.860432417799977,47.36335714452683,29.770637614568045,0.7328395469
8149,1527699111.01,915-2,-340.04,3.61,27.72,198.87082408523693,37.5307660460055,31.243525729341115,34.03089184843677,20.837754061448646,0.733076663
